18,2,0.940,733.7,169.6,925.9,371.8
18,0,0.893,468.5,173.9,561.6,220.9
19,0,0.942,283.4,170.6,407.9,274.2
19,2,0.562,725.2,167.8,915.9,374.0
19,0,0.544,475.8,177.5,563.6,222.4
20,0,0.605,280.1,181.8,409.2,279.0
20,0,0.689,483.3,181.4,573.1,229.6
21,0,0.559,290.4,176.9,407.5,280.9
21,2,0.807,710.4,175.7,900.4,369.0
21,0,0.855,490.8,181.3,582.6,224.2
22,0,0.617,292.3,171.7,413.0,275.4
22,2,0.589,706.9,170.5,890.0,369.8
22,0,0.760,501.5,176.4,589.8,224.3
23,0,0.730,297.0,170.1,411.3,267.0
23,2,0.677,701.7,176.2,881.7,372.8
23,0,0.706,512.9,177.3,608.4,221.7
24,0,0.815,299.2,174.2,412.9,270.0
24,2,0.572,692.1,172.0,871.2,374.0
24,0,0.928,528.9,169.4,614.8,223.7
25,0,0.679,309.7,171.1,413.8,264.7
26,0,0.515,313.2,157.7,416.8,254.7
27,0,0.918,320.7,155.2,415.8,245.8
27,2,0.777,660.3,171.3,830.7,361.5
27,0,0.614,542.1,165.5,638.1,213.0
28,0,0.787,329.2,153.8,415.6,249.9
28,2,0.798,652.7,166.1,818.2,356.5
28,0,0.750,554.3,159.9,641.3,215.2
29,2,0.873,646.2,161.0,803.2,350.9
30,0,0.928,336.4,156.2,424.3,251.3
30,2,0.897,636.8,160.5,795.5,351.3
30,0,0.607,565.7,154.3,671.5,207.6
31,0,0.607,576.3,154.5,680.0,208.4
32,0,0.923,353.9,158.4,439.7,249.8
32,2,0.632,620.4,165.9,767.2,346.3
32,0,0.672,585.1,154.5,688.5,207.2
33,0,0.683,355.1,160.1,451.5,249.2
33,2,0.612,604.7,163.5,750.1,341.1
33,0,0.838,589.3,157.7,699.5,203.6
34,0,0.547,369.7,157.0,458.6,241.5
34,2,0.820,605.7,159.5,747.6,346.3
34,0,0.745,602.9,153.8,711.2,211.8
35,0,0.654,376.3,151.8,471.3,246.5
35,2,0.760,591.5,164.5,734.0,340.4
35,0,0.765,617.6,160.4,723.2,216.0
36,0,0.856,387.9,158.6,480.2,244.6
36,2,0.541,589.5,159.6,731.2,341.0
36,0,0.778,624.7,152.8,735.9,213.0
37,0,0.915,395.5,158.5,500.6,244.2
37,2,0.572,582.9,159.0,715.6,340.4
38,0,0.534,407.8,159.5,513.0,248.5
38,2,0.803,575.1,165.2,707.8,340.0
38,0,0.941,644.8,158.4,754.8,213.0
39,0,0.773,419.3,155.0,528.4,244.1
39,2,0.666,567.0,162.4,697.3,333.7
39,0,0.766,657.3,156.2,775.7,213.9
40,0,0.866,430.2,164.3,546.9,248.6
40,2,0.528,573.6,167.3,692.3,339.0
41,0,0.931,448.0,156.3,566.2,246.3
41,2,0.671,574.7,167.1,693.0,342.7
42,0,0.544,466.2,159.9,581.4,248.6
42,2,0.887,577.1,166.5,689.1,342.3
42,0,0.941,704.6,156.6,824.2,217.3
43,0,0.682,483.8,163.3,594.9,247.2
43,0,0.788,724.5,156.1,845.6,219.0
44,0,0.870,495.8,157.4,613.4,248.7
44,2,0.682,570.5,171.9,684.1,347.7
44,0,0.816,729.9,156.7,860.3,220.8
45,0,0.682,520.2,162.9,635.0,246.0
45,2,0.668,565.6,169.6,695.7,347.3
45,0,0.530,750.8,159.6,877.4,223.7
46,0,0.569,540.2,157.6,655.4,250.8
46,2,0.852,577.1,163.4,690.5,347.9
46,0,0.811,768.3,158.4,901.3,224.3
47,0,0.617,560.3,153.0,673.1,241.1
47,0,0.553,791.6,156.3,920.4,219.7
48,0,0.747,582.2,155.0,693.3,244.3
48,2,0.667,589.7,167.9,708.7,344.9
48,0,0.651,806.7,153.4,935.4,220.0
49,2,0.915,592.0,167.0,710.3,344.2
49,0,0.880,822.4,147.4,970.2,224.9
50,2,0.546,605.1,160.9,722.2,346.4
50,0,0.548,842.7,148.4,989.8,222.8
51,0,0.939,639.7,156.4,762.8,242.2
51,2,0.718,615.7,165.6,728.0,342.5
51,0,0.864,862.2,149.2,1007.4,222.7
52,0,0.780,668.4,153.7,787.0,245.0
52,2,0.582,628.7,161.9,739.0,343.8
52,0,0.500,885.0,147.9,1032.0,237.4
53,0,0.861,686.0,153.6,814.1,240.0
53,2,0.787,638.2,159.2,750.0,342.7
53,0,0.688,900.1,153.1,1064.4,227.0
54,0,0.684,709.8,157.3,837.7,242.5
54,2,0.502,648.6,155.1,759.3,345.6
54,0,0.718,922.8,149.0,1085.3,233.6
55,0,0.770,731.3,149.9,858.1,236.8
55,2,0.583,669.5,160.3,773.6,342.4
55,0,0.695,937.4,148.7,1114.5,228.3
56,0,0.630,756.6,151.6,889.1,243.5
56,2,0.847,692.1,162.0,781.2,344.6
56,0,0.719,959.0,147.7,1138.5,238.6
57,0,0.890,783.2,147.1,912.0,247.9
57,2,0.657,702.3,165.3,798.7,339.9
57,0,0.666,978.4,142.7,1163.9,240.1
58,2,0.733,721.4,157.4,809.7,336.5
58,0,0.827,1001.9,143.7,1192.8,239.1
59,0,0.545,822.8,150.7,964.7,240.1
59,0,0.649,1023.8,142.0,1214.0,238.8
60,0,0.640,844.2,151.6,989.9,245.7
60,2,0.598,751.0,160.9,846.0,340.7
60,0,0.735,1039.3,139.1,1240.2,235.7
61,0,0.645,867.9,146.7,1016.5,238.2
61,2,0.896,769.0,150.8,859.3,339.8
61,0,0.950,1052.7,141.4,1241.0,246.2
62,0,0.766,887.8,146.2,1038.7,238.1
62,2,0.893,786.9,161.3,877.7,342.2
62,0,0.728,1067.5,140.3,1237.7,243.9
63,0,0.603,907.3,151.0,1069.2,241.5
63,2,0.819,804.2,160.9,896.9,339.2
64,0,0.629,928.6,150.1,1089.9,242.2
64,2,0.610,816.4,155.2,915.3,332.5
64,0,0.788,1103.3,137.8,1241.0,246.6
65,0,0.531,951.5,153.5,1118.5,238.4
65,2,0.557,833.3,160.2,932.5,337.3
65,0,0.827,1111.8,135.2,1241.0,248.6
66,0,0.714,971.0,149.5,1143.9,243.9
66,2,0.605,854.1,156.2,955.9,338.0
66,0,0.817,1124.7,132.5,1241.0,260.9
67,0,0.584,990.8,150.6,1163.4,244.2
67,2,0.679,869.9,159.1,973.2,345.9
67,0,0.815,1127.0,135.5,1239.6,258.2
68,0,0.840,1007.4,155.0,1178.6,243.5
68,2,0.918,889.8,160.2,985.2,340.3
69,0,0.713,1026.0,151.7,1196.4,245.5
69,2,0.574,902.6,159.0,1003.1,335.5
69,0,0.908,1138.4,133.3,1239.4,262.2
70,0,0.949,1040.8,158.2,1217.0,243.8
70,0,0.501,1151.3,134.8,1241.0,261.3
71,0,0.828,1055.2,149.2,1228.2,244.9
71,0,0.600,1155.4,132.6,1240.3,264.0
72,0,0.728,1061.4,153.6,1235.0,241.7
72,2,0.604,947.2,155.5,1040.4,333.5
73,0,0.872,1077.3,150.0,1240.7,243.3
73,2,0.692,956.0,155.5,1048.5,334.1
73,0,0.916,1154.3,133.4,1241.0,270.7
74,0,0.943,1080.3,149.0,1241.0,242.2
74,2,0.916,964.3,162.1,1062.5,329.2
74,0,0.818,1152.7,139.6,1239.4,270.7
75,0,0.910,1092.5,155.9,1241.0,245.1
75,2,0.801,965.5,154.9,1063.8,324.0
75,0,0.655,1151.6,131.5,1241.0,279.7
76,0,0.576,1097.3,157.8,1241.0,251.9
76,2,0.942,970.1,159.2,1061.2,329.2
77,0,0.584,1100.8,158.2,1241.0,241.2
77,0,0.528,1150.2,134.1,1238.7,285.7
78,2,0.756,968.3,162.5,1060.4,330.9
78,0,0.750,1140.0,138.1,1241.0,289.5
79,0,0.688,1102.6,162.2,1238.2,247.1
79,2,0.841,973.7,168.7,1058.3,327.1
79,0,0.899,1139.3,135.7,1239.9,299.2
80,2,0.837,962.8,172.7,1055.6,324.2
80,0,0.713,1123.7,144.0,1241.0,305.9
81,0,0.649,1097.6,164.0,1237.9,246.2
81,2,0.511,961.3,169.3,1042.5,327.1
82,0,0.858,1095.1,170.3,1226.5,241.2
82,2,0.898,956.1,172.7,1034.0,324.1
82,0,0.575,1111.6,140.0,1240.6,304.9
83,0,0.506,1088.8,169.1,1214.4,244.2
83,2,0.751,952.6,168.6,1028.7,320.2
84,0,0.846,1091.4,133.5,1238.0,316.9
85,0,0.740,1070.1,165.4,1189.4,236.4
85,2,0.576,937.5,169.7,1016.3,314.5
85,0,0.636,1078.5,125.0,1237.6,317.7
86,0,0.535,1066.7,163.8,1171.5,238.0
86,0,0.845,1080.9,127.1,1241.0,321.8
87,0,0.931,1053.6,160.5,1161.2,237.1
87,2,0.849,925.0,167.8,998.2,313.1
87,0,0.599,1072.7,125.6,1241.0,320.6
88,0,0.743,1044.8,163.0,1139.9,226.0
88,2,0.576,911.4,173.8,986.1,303.4
88,0,0.943,1060.0,127.5,1241.0,332.2
89,0,0.591,1032.9,167.8,1120.5,229.3
89,2,0.803,909.5,170.2,974.7,303.8
89,0,0.587,1056.9,125.0,1239.8,331.7
90,0,0.615,1021.7,167.3,1105.0,229.2
90,2,0.684,903.2,170.7,967.4,300.8
90,0,0.921,1052.9,116.5,1239.5,344.0
91,0,0.679,1009.0,169.5,1085.0,231.2
91,0,0.857,1051.7,123.0,1241.0,348.4
92,0,0.737,993.9,171.8,1071.3,225.8
92,2,0.868,889.0,171.3,952.8,300.9
92,0,0.802,1051.2,121.1,1238.0,348.8
93,0,0.713,978.3,174.6,1049.9,231.4
93,2,0.526,876.5,171.5,947.5,298.2
93,0,0.861,1037.8,116.3,1241.0,359.4
94,0,0.662,963.6,165.3,1037.8,224.9
94,2,0.722,872.3,167.1,935.7,296.7
94,0,0.941,1026.0,114.2,1241.0,369.9
95,0,0.771,954.2,169.9,1015.3,223.7
95,2,0.643,864.7,176.3,932.4,295.8
95,0,0.909,1013.4,112.7,1241.0,374.0
96,0,0.547,941.7,168.4,1001.1,228.1
96,0,0.908,1005.8,105.7,1241.0,374.0
97,0,0.562,925.3,177.0,988.8,229.3
97,0,0.764,998.1,102.1,1241.0,372.7
98,0,0.557,913.3,172.5,964.0,231.4
98,2,0.810,847.9,172.6,911.3,291.1
98,0,0.531,990.5,102.3,1235.0,374.0
99,0,0.825,892.3,169.8,953.2,222.5
99,2,0.783,836.3,170.0,907.6,286.2
100,2,0.941,837.2,175.6,902.2,289.8
100,0,0.949,973.8,101.3,1239.6,374.0
101,2,0.589,831.6,171.3,895.4,289.8
101,0,0.912,972.0,91.2,1241.0,372.8
102,0,0.548,839.8,170.1,898.0,219.3
102,2,0.672,829.0,174.3,890.3,290.5
102,0,0.656,973.6,79.4,1240.6,373.5
103,0,0.945,834.5,172.3,881.8,222.2
103,2,0.894,824.3,173.9,886.5,287.2
103,0,0.803,966.2,76.5,1238.7,374.0
104,0,0.703,809.6,173.0,863.0,212.3
104,2,0.802,815.3,170.9,885.1,278.7
104,0,0.892,966.5,82.0,1241.0,371.7
105,0,0.750,790.6,177.8,838.5,224.6
105,2,0.575,808.7,168.5,879.7,283.9
105,0,0.917,963.6,83.4,1238.6,369.7
106,2,0.873,812.3,177.2,883.7,280.9
106,0,0.845,967.1,79.7,1241.0,372.4
107,0,0.755,763.3,171.5,809.2,219.0
107,2,0.882,812.8,172.7,875.6,284.1
107,0,0.925,969.7,85.5,1238.8,370.9
108,2,0.615,802.1,171.0,870.5,281.9
109,0,0.917,729.8,172.7,782.7,219.0
109,2,0.629,801.3,174.6,866.2,285.3
109,0,0.645,997.4,82.1,1238.0,373.9
109,0,0.722,872.8,187.0,979.7,243.6
110,0,0.876,715.9,173.2,764.3,214.8
110,2,0.548,800.3,172.9,861.3,282.9
110,0,0.659,865.6,182.2,976.5,242.2
111,0,0.623,697.7,169.3,748.7,214.8
111,2,0.715,792.1,175.5,854.1,285.1
111,0,0.580,1041.9,88.1,1241.0,373.4
111,0,0.880,851.6,182.2,959.9,244.7
112,0,0.666,684.6,176.6,728.0,219.0
112,0,0.798,843.0,183.4,951.0,245.4
113,0,0.876,671.1,172.8,715.2,220.8
113,2,0.513,787.2,168.6,839.2,273.6
113,0,0.930,3.1,175.8,254.3,283.2
114,0,0.945,653.1,179.5,698.1,215.3
114,2,0.835,780.7,176.5,836.3,277.3
114,0,0.731,1178.3,72.6,1235.1,373.5
114,0,0.770,2.3,173.8,235.9,288.6
114,0,0.937,825.8,183.7,935.3,244.7
115,0,0.721,637.9,170.6,685.4,217.5
115,2,0.645,769.7,175.6,823.0,278.8
115,0,0.926,0.0,169.5,226.1,289.8
116,2,0.656,763.4,172.3,812.6,278.3
116,0,0.892,3.3,173.9,202.8,305.1
116,0,0.735,802.6,188.9,918.9,248.8
117,0,0.547,606.7,173.8,650.3,217.6
117,2,0.773,751.7,177.4,811.1,280.7
117,0,0.512,0.4,171.0,184.2,315.9
117,0,0.706,801.3,187.8,913.0,260.5
117,0,0.900,738.8,187.4,820.6,240.6
118,0,0.628,594.1,172.9,631.0,214.6
118,2,0.621,738.4,173.1,804.5,281.4
118,0,0.879,0.0,174.3,154.3,326.6
118,0,0.567,722.9,187.3,814.7,239.4
119,0,0.925,586.2,170.5,621.9,212.6
119,2,0.503,733.8,174.8,786.8,280.4
119,0,0.821,0.1,173.0,128.3,342.8
119,0,0.556,788.2,187.0,894.1,259.4
119,0,0.573,712.8,182.8,800.4,241.0
120,0,0.551,561.4,172.0,606.6,213.9
120,2,0.819,718.1,179.8,771.5,281.5
120,0,0.777,0.0,178.4,88.9,344.7
120,0,0.716,698.0,192.1,796.9,246.3
121,0,0.735,549.7,179.1,591.6,218.2
121,2,0.576,700.2,171.9,760.6,272.4
121,0,0.559,764.2,183.9,880.2,265.0
121,0,0.907,688.2,181.8,785.0,250.8
121,0,0.621,416.7,174.8,483.6,235.5
122,0,0.862,538.1,166.6,578.5,212.4
122,0,0.771,757.3,192.0,878.4,270.1
122,0,0.925,676.2,185.2,773.0,249.9
122,0,0.939,391.6,183.6,468.4,235.0
122,0,0.552,635.1,178.6,699.5,232.3
123,0,0.878,515.0,168.4,568.5,216.0
123,2,0.821,657.7,175.2,728.3,274.8
123,0,0.512,749.3,179.6,868.8,273.6
123,0,0.869,668.4,181.8,774.0,248.4
123,0,0.833,616.0,180.4,687.7,231.3
124,0,0.604,507.7,169.4,543.3,208.7
124,2,0.762,650.0,174.6,708.8,272.7
124,0,0.692,737.6,182.0,862.9,277.1
124,0,0.520,657.1,192.9,754.7,247.0
124,0,0.741,350.6,179.4,435.5,237.3
124,0,0.819,608.6,181.5,672.4,225.1
125,2,0.684,629.1,174.5,695.7,274.5
125,0,0.819,727.0,190.6,860.8,277.5
125,0,0.644,643.4,184.0,749.8,250.2
125,0,0.808,328.7,185.8,414.4,240.4
125,0,0.753,598.4,183.1,663.3,227.7
125,0,0.612,569.2,180.1,622.6,222.5
126,0,0.855,471.6,169.2,517.2,218.4
126,2,0.917,612.7,175.4,669.6,269.3
126,0,0.944,721.1,186.2,849.7,283.1
126,0,0.938,629.7,184.9,739.3,256.3
126,0,0.785,303.7,181.2,397.3,243.5
126,0,0.930,337.7,177.4,417.2,236.4
126,0,0.728,555.6,181.0,617.4,222.2
126,0,0.653,537.6,183.3,579.4,212.8
127,0,0.790,463.2,177.6,502.1,206.5
127,0,0.928,714.6,186.6,849.4,285.2
127,0,0.616,620.5,185.0,732.0,253.1
127,0,0.505,278.2,182.1,371.9,256.4
127,0,0.637,323.6,178.1,394.2,239.6
127,0,0.612,570.2,177.8,638.1,231.1
127,0,0.801,539.9,179.8,608.6,222.2
127,0,0.948,521.1,179.2,572.4,211.5
128,0,0.911,446.7,176.7,484.0,211.7
128,2,0.738,576.2,172.7,634.4,278.3
128,0,0.848,717.7,184.8,848.9,288.5
128,0,0.650,613.7,184.8,729.9,255.7
128,0,0.762,256.4,186.7,357.9,253.2
128,0,0.860,295.1,173.3,381.7,239.4
128,0,0.906,550.0,178.9,633.8,237.7
128,0,0.720,527.7,181.2,598.3,221.0
129,0,0.747,437.9,173.8,480.1,211.7
129,2,0.556,559.3,175.5,616.4,279.1
129,0,0.727,713.0,183.2,855.6,291.9
129,0,0.941,611.5,186.8,730.9,262.5
129,0,0.610,232.1,185.4,332.9,264.0
129,0,0.629,286.4,183.0,351.3,248.6
129,0,0.606,552.5,179.6,626.4,229.7
129,0,0.830,519.4,180.4,590.1,226.0
129,0,0.780,505.5,182.2,552.4,213.7
130,2,0.895,543.0,172.7,600.9,274.3
130,0,0.602,211.7,190.0,330.5,268.9
130,0,0.715,273.2,184.2,349.8,248.2
130,0,0.545,540.6,177.1,619.9,233.9
130,0,0.925,518.7,182.1,582.6,223.0
130,0,0.709,305.2,195.5,354.7,234.7
130,0,0.672,499.4,184.7,544.7,216.4
131,0,0.630,429.0,172.6,464.0,215.3
131,2,0.832,528.2,175.5,592.1,271.8
131,0,0.933,720.7,182.5,879.0,311.1
131,0,0.849,599.1,185.4,739.2,271.9
131,0,0.653,188.4,191.8,315.4,272.4
131,0,0.528,259.8,185.7,344.4,252.8
131,0,0.909,509.0,183.8,578.6,233.1
132,0,0.513,420.8,168.0,461.0,210.7
132,2,0.839,529.8,176.0,583.0,277.4
132,0,0.770,723.6,187.2,882.0,317.0
132,0,0.692,596.8,186.4,737.9,270.1
132,0,0.686,170.8,197.9,309.8,281.1
132,0,0.670,539.1,182.1,623.3,242.6
132,0,0.511,511.5,179.6,583.6,231.6
132,0,0.751,280.2,193.0,345.1,234.0
132,0,0.691,493.0,187.0,544.4,222.9
133,0,0.771,423.9,174.0,455.3,215.2
133,2,0.802,515.0,177.5,573.6,281.0
133,0,0.798,739.3,180.9,899.1,328.4
133,0,0.930,231.4,190.5,329.4,266.0
133,0,0.841,536.9,181.0,621.1,242.5
133,0,0.930,516.9,186.4,588.1,229.6
133,0,0.629,285.1,192.3,335.0,238.0
133,0,0.923,488.8,186.7,533.5,222.1
134,0,0.761,423.4,167.6,464.3,214.7
134,2,0.580,506.4,182.9,566.7,284.1
134,0,0.728,746.9,181.4,923.8,339.1
134,0,0.944,226.7,187.5,329.9,260.9
134,0,0.642,534.0,186.6,628.2,246.7
134,0,0.618,514.5,182.1,589.6,228.9
134,0,0.574,269.3,184.4,335.0,237.0
134,0,0.823,494.5,186.7,543.9,224.2
135,0,0.656,426.1,173.2,460.8,213.5
135,2,0.544,501.1,171.1,563.7,273.4
135,0,0.822,600.7,181.8,772.6,283.9
135,0,0.542,125.3,193.2,293.3,295.8
135,0,0.707,546.8,180.8,634.9,248.2
135,0,0.542,513.9,183.3,593.2,235.8
135,0,0.775,277.0,190.9,336.5,240.7
136,0,0.766,431.7,170.9,465.8,213.4
136,2,0.844,506.6,175.7,567.0,272.4
136,0,0.810,787.2,179.6,1007.8,371.2
136,0,0.635,617.6,175.5,790.8,283.7
136,0,0.531,104.7,197.0,286.2,296.6
136,0,0.751,548.2,172.0,644.7,251.1
136,0,0.795,527.1,174.4,596.2,230.1
136,0,0.854,278.8,189.8,340.6,234.2
137,0,0.929,438.5,169.2,474.6,209.6
137,0,0.929,824.2,172.3,1075.0,374.0
137,0,0.836,618.6,175.1,811.2,289.7
137,0,0.839,91.2,189.1,281.7,309.0
137,0,0.849,528.8,176.4,610.3,225.2
137,0,0.725,280.0,194.1,343.2,243.6
138,0,0.746,445.7,166.0,484.7,212.0
138,2,0.720,510.7,165.5,559.9,271.8
138,0,0.841,848.5,172.8,1151.9,374.0
138,0,0.709,207.5,177.4,326.8,266.9
138,0,0.926,563.3,173.1,667.3,246.9
138,0,0.797,527.6,173.1,613.8,226.0
138,0,0.593,277.4,189.9,348.9,248.0
138,1,0.695,706.4,158.3,739.3,225.0
138,0,0.742,306.8,188.6,360.6,222.8
138,0,0.730,519.5,174.5,567.6,215.0
139,0,0.623,448.9,165.3,484.9,201.2
139,2,0.743,513.3,165.6,563.2,266.9
139,0,0.785,903.5,170.2,1240.1,374.0
139,0,0.542,642.2,179.6,869.5,315.5
139,0,0.510,64.8,199.5,286.0,311.5
139,0,0.625,207.0,181.8,325.2,263.0
139,0,0.547,572.6,168.5,678.8,252.8
139,0,0.724,545.7,168.6,625.7,230.8
139,0,0.816,281.8,187.5,351.1,249.6
139,1,0.508,728.2,159.8,754.1,234.9
139,0,0.706,308.3,188.2,363.7,226.0
139,0,0.829,528.4,179.8,580.2,219.0
140,0,0.631,461.9,169.8,495.1,211.3
140,0,0.701,965.4,174.1,1240.3,371.4
140,0,0.664,665.1,179.7,901.1,326.7
140,0,0.587,40.9,199.8,282.4,323.8
140,0,0.654,204.5,179.6,332.9,268.1
140,0,0.620,587.8,168.6,702.0,247.9
140,0,0.759,552.4,176.7,635.1,235.1
140,0,0.668,284.8,196.5,356.9,253.4
140,1,0.856,744.8,161.4,771.3,233.1
140,0,0.693,537.3,181.0,590.2,214.7
141,0,0.576,472.2,168.0,508.9,210.2
141,2,0.700,520.9,164.4,571.0,268.1
141,0,0.883,1025.7,174.0,1240.9,373.7
141,0,0.722,678.6,182.7,948.8,345.0
141,0,0.862,25.4,196.1,276.7,331.7
141,0,0.799,197.6,182.9,337.4,275.2
141,0,0.890,594.2,170.9,712.1,255.3
141,0,0.906,564.2,175.6,648.4,235.4
141,0,0.664,292.2,192.6,367.8,248.0
141,1,0.868,763.4,159.2,793.8,232.9
141,0,0.687,547.1,183.6,600.6,225.9
142,0,0.512,479.5,171.8,517.2,212.7
142,2,0.629,524.8,174.4,577.7,267.7
142,0,0.646,1084.1,176.4,1241.0,374.0
142,0,0.850,695.3,184.9,1002.7,358.2
142,0,0.526,0.9,198.7,276.2,338.9
142,0,0.639,195.5,178.7,343.4,277.7
142,0,0.934,602.0,169.2,728.3,258.3
142,0,0.814,567.4,180.1,662.2,241.2
142,0,0.811,288.6,192.6,370.5,254.2
142,1,0.760,786.1,156.7,820.0,238.7
142,0,0.752,329.0,186.8,384.5,229.6
142,0,0.617,545.9,177.7,611.9,220.2
143,0,0.836,496.5,167.5,531.0,201.7
143,2,0.877,522.6,167.4,583.2,269.2
143,0,0.685,1164.5,173.0,1241.0,374.0
143,0,0.704,708.3,187.2,1058.5,371.4
143,0,0.672,1.4,196.8,268.4,349.1
143,0,0.878,190.0,181.0,342.6,285.4
143,0,0.722,616.4,167.8,748.1,266.4
143,0,0.855,584.2,179.9,674.9,245.5
143,1,0.949,807.9,164.7,844.1,249.1
143,0,0.936,562.3,187.4,628.2,229.4
144,0,0.892,499.8,167.3,532.2,208.8
144,2,0.871,529.0,169.9,586.4,270.2
144,0,0.591,730.3,182.8,1142.0,374.0
144,0,0.836,0.0,191.6,262.6,357.1
144,0,0.901,177.9,181.7,348.4,290.6
144,0,0.886,629.7,170.4,769.5,270.0
144,0,0.778,595.6,183.3,684.0,246.3
144,0,0.780,287.9,189.6,386.0,251.8
144,0,0.542,335.9,188.9,399.9,233.5
144,0,0.864,573.5,178.4,637.1,221.3
145,0,0.578,512.5,162.9,543.3,200.6
145,2,0.561,530.9,167.5,586.8,269.3
145,0,0.763,748.9,181.9,1241.0,374.0
145,0,0.768,0.4,194.9,253.4,371.3
145,0,0.771,170.2,179.9,350.8,295.9
145,0,0.637,600.3,179.1,704.4,249.3
145,0,0.798,292.2,195.2,383.9,249.6
145,1,0.735,858.3,153.8,905.5,248.4
145,0,0.625,343.9,185.1,408.9,233.4
145,0,0.603,580.8,179.5,642.4,232.2
146,0,0.866,522.6,164.8,555.6,209.3
146,2,0.920,541.6,170.0,599.1,269.0
146,0,0.642,779.7,185.1,1236.7,371.3
146,0,0.936,0.0,199.4,250.5,374.0
146,0,0.849,158.5,168.1,350.2,296.7
146,0,0.501,662.3,169.4,814.5,285.5
146,0,0.675,610.5,172.5,716.8,245.8
146,0,0.699,290.7,191.2,391.8,256.3
146,1,0.794,882.2,152.2,931.2,262.2
146,0,0.778,341.2,184.6,414.5,233.4
146,0,0.752,594.2,180.3,655.4,235.0
147,0,0.941,524.3,167.2,560.0,203.6
147,2,0.694,549.1,163.1,600.7,263.5
147,0,0.776,812.1,189.1,1241.0,373.9
147,0,0.903,3.5,195.1,238.2,374.0
147,0,0.947,151.0,168.6,353.2,293.5
147,0,0.642,667.1,170.9,832.5,286.0
147,0,0.504,623.9,173.3,733.7,242.8
147,0,0.637,291.7,186.0,389.3,253.2
147,1,0.844,915.3,154.4,966.7,270.0
147,0,0.903,345.3,185.3,416.9,233.4
147,0,0.792,600.5,177.0,663.8,229.8
148,0,0.865,540.6,166.6,570.3,195.1
148,2,0.539,556.8,168.4,613.6,267.8
148,0,0.618,846.8,187.6,1241.0,374.0
148,0,0.616,0.7,197.1,218.6,373.6
148,0,0.939,133.5,175.6,348.5,310.2
148,0,0.697,677.3,165.0,869.9,292.3
148,0,0.862,632.7,171.6,753.0,250.1
148,0,0.757,285.8,186.3,389.9,255.3
148,0,0.557,349.5,183.2,423.7,233.0
148,0,0.656,616.4,175.9,680.5,227.3
149,0,0.671,549.5,165.3,581.4,202.1
149,0,0.651,883.9,190.5,1241.0,371.8
149,0,0.899,0.0,203.6,197.3,371.2
149,0,0.769,103.7,175.1,343.7,317.1
149,0,0.683,696.8,165.3,897.3,301.8
149,0,0.737,643.5,172.1,768.0,258.7
149,0,0.607,277.4,191.6,393.4,252.8
149,0,0.868,617.6,177.2,688.7,227.3
150,0,0.604,550.5,168.7,582.2,203.4
150,2,0.791,561.4,164.7,618.7,268.8
150,0,0.744,936.4,199.0,1239.4,370.4
150,0,0.606,0.0,208.8,178.8,374.0
150,0,0.765,86.2,174.2,344.0,325.4
150,0,0.693,711.1,164.6,937.0,320.5
150,0,0.818,653.2,178.8,784.3,260.3
150,0,0.690,272.6,186.1,394.5,261.3
150,1,0.827,1041.5,149.2,1096.2,296.4
150,0,0.564,628.4,184.0,702.4,231.7
