37,2,0.930,579.1,154.2,720.4,332.6
37,0,0.890,396.6,155.7,502.3,238.4
37,0,0.768,640.5,154.8,743.5,211.2
38,2,0.908,574.0,161.0,705.2,332.3
38,0,0.886,407.8,157.3,518.1,241.9
38,0,0.809,650.9,156.6,757.3,214.7
39,2,0.945,568.6,160.4,701.4,333.9
39,0,0.917,422.1,159.4,528.6,243.0
39,0,0.856,661.0,157.3,770.2,215.8
40,2,0.937,560.4,159.4,697.2,335.2
40,0,0.921,435.6,159.8,544.2,243.4
40,0,0.843,672.8,156.9,784.4,214.9
41,0,0.928,450.6,161.5,560.5,243.8
41,2,0.902,563.9,160.6,693.1,338.0
41,0,0.837,690.6,157.7,804.4,215.6
42,2,0.937,558.8,163.6,693.9,356.3
42,0,0.915,465.4,162.9,577.4,246.7
42,0,0.805,703.2,160.4,820.6,219.1
43,0,0.931,482.3,164.4,595.7,248.0
43,2,0.930,560.0,165.7,690.4,350.1
43,0,0.788,719.6,161.4,839.7,222.2
44,2,0.933,560.8,166.0,691.4,351.1
44,0,0.873,737.3,161.6,857.2,222.1
44,0,0.862,500.1,163.9,626.1,247.2
45,2,0.943,569.9,161.9,690.6,349.2
45,0,0.857,520.7,161.7,650.0,245.7
45,0,0.821,754.1,159.5,880.8,223.3
46,2,0.968,577.5,160.4,696.7,348.5
46,0,0.863,771.0,156.8,900.4,222.6
46,0,0.808,540.0,161.4,661.2,245.4
47,2,0.962,578.8,162.0,696.6,353.5
47,0,0.856,560.1,161.6,676.4,247.0
47,0,0.849,788.5,156.5,923.1,225.5
48,2,0.940,584.1,161.6,702.9,353.5
48,0,0.816,579.0,159.7,698.9,245.6
48,0,0.802,809.3,154.6,946.1,224.8
49,2,0.928,597.7,163.5,717.3,351.1
49,0,0.905,598.4,158.6,720.9,235.4
49,0,0.855,828.9,152.0,967.0,223.2
50,2,0.951,610.0,158.1,723.5,352.7
50,0,0.875,848.2,151.6,989.5,224.9
50,0,0.856,616.1,157.4,742.0,240.0
51,2,0.957,615.3,158.1,730.3,360.6
51,0,0.900,636.3,154.5,765.0,240.8
51,0,0.835,866.5,147.6,1016.2,224.9
52,2,0.933,627.2,165.2,742.1,344.8
52,0,0.878,670.8,154.2,788.6,239.7
52,0,0.804,886.8,149.5,1049.4,226.4
53,2,0.945,644.0,165.3,747.2,338.1
53,0,0.905,690.2,152.9,812.4,241.5
53,0,0.857,905.6,150.3,1058.8,228.7
54,2,0.965,649.4,163.1,757.6,341.2
54,0,0.920,709.1,151.4,835.7,238.6
54,0,0.870,925.2,148.9,1085.7,230.1
54,0,0.252,1090.2,141.4,1242.0,228.3
55,2,0.929,662.8,160.6,762.2,340.2
55,0,0.925,945.0,148.6,1114.4,231.5
55,0,0.920,731.4,149.8,859.4,239.3
56,2,0.961,678.2,161.0,779.6,341.0
56,0,0.913,754.1,149.3,885.1,239.8
56,0,0.898,970.8,146.1,1142.3,233.2
56,0,0.760,1139.6,139.7,1242.0,236.6
57,0,0.925,778.1,151.1,911.6,238.7
57,2,0.910,698.4,161.8,790.1,336.3
57,0,0.900,989.1,142.9,1171.9,235.1
57,0,0.884,1172.6,133.3,1242.0,240.2
58,2,0.952,710.1,163.4,819.3,337.8
58,0,0.918,800.1,150.9,936.8,238.3
58,0,0.899,1008.5,143.1,1194.9,236.9
58,0,0.654,1199.1,122.6,1242.0,244.0
59,0,0.925,822.9,150.5,962.7,237.4
59,2,0.917,732.9,162.5,835.8,338.7
59,0,0.908,1029.8,142.5,1219.3,237.6
59,1,0.367,1218.2,167.2,1242.0,230.2
60,2,0.938,746.2,159.3,852.7,336.3
60,0,0.932,844.3,151.4,990.6,237.4
60,0,0.919,1044.4,140.2,1241.8,238.9
61,0,0.940,866.9,151.0,1016.2,238.5
61,2,0.929,767.7,162.6,865.1,337.8
61,0,0.891,1063.3,139.4,1242.0,245.2
62,2,0.939,778.9,160.8,888.3,339.5
62,0,0.925,885.7,148.3,1043.4,240.7
62,0,0.909,1079.1,139.9,1241.8,245.0
63,2,0.945,798.3,152.3,911.1,336.7
63,0,0.926,908.0,147.8,1067.6,240.2
63,0,0.911,1094.8,141.4,1241.8,244.7
64,0,0.934,930.1,147.3,1094.3,239.7
64,2,0.924,814.2,156.1,922.2,334.5
64,0,0.923,1108.3,136.3,1242.0,251.1
64,0,0.554,1187.7,193.4,1241.8,373.0
65,2,0.933,831.8,159.1,941.7,332.1
65,0,0.921,950.0,146.3,1116.7,238.6
65,0,0.887,1118.6,136.5,1237.4,256.1
66,0,0.920,970.1,148.8,1139.2,238.8
66,2,0.919,853.5,159.3,953.9,333.3
66,0,0.918,1130.3,137.4,1242.0,258.5
67,0,0.934,1135.0,136.0,1242.0,263.4
67,2,0.930,868.2,161.5,975.7,336.2
67,0,0.922,988.8,149.5,1160.5,241.6
68,0,0.930,1146.7,138.6,1242.0,269.1
68,2,0.927,890.4,161.8,992.6,336.1
68,0,0.906,1007.5,152.2,1182.9,244.9
69,0,0.918,1023.4,153.5,1200.8,244.6
69,2,0.910,903.6,159.7,1009.0,334.2
69,0,0.906,1152.1,134.7,1242.0,272.2
70,0,0.921,1159.8,133.1,1241.9,271.8
70,0,0.905,1040.8,151.9,1218.4,242.1
70,2,0.903,923.3,156.1,1027.0,333.4
71,2,0.922,932.2,155.7,1042.5,333.1
71,0,0.888,1052.1,149.9,1229.4,240.8
71,0,0.885,1165.9,128.6,1241.9,276.0
72,0,0.923,1167.4,131.4,1242.0,273.5
72,2,0.911,946.9,155.3,1049.5,332.6
72,0,0.900,1065.4,151.4,1242.0,243.1
73,0,0.932,1167.6,132.4,1242.0,274.5
73,2,0.917,956.3,151.4,1063.0,329.3
73,0,0.883,1076.5,147.7,1240.8,239.3
74,0,0.938,1165.3,126.7,1241.9,276.2
74,2,0.927,957.3,154.5,1067.1,329.2
74,0,0.783,1085.7,151.6,1242.0,241.0
75,0,0.922,1160.5,134.1,1242.0,280.7
75,2,0.908,964.5,156.3,1068.4,328.8
75,0,0.798,1090.0,153.8,1242.0,242.7
76,0,0.940,1153.5,132.4,1241.9,285.1
76,2,0.915,965.3,159.5,1069.3,326.8
76,0,0.812,1096.2,156.8,1242.0,244.3
77,0,0.967,1147.6,136.9,1242.0,290.3
77,2,0.920,965.4,159.8,1070.0,327.3
77,0,0.814,1097.8,159.2,1242.0,246.1
78,0,0.957,1139.0,139.0,1241.9,295.5
78,2,0.911,967.3,162.7,1069.0,327.2
78,0,0.784,1099.6,161.3,1241.7,248.9
79,2,0.890,965.3,159.7,1066.8,325.7
79,0,0.888,1134.3,140.8,1241.9,298.2
79,0,0.779,1100.8,161.7,1242.0,250.2
80,2,0.911,961.1,163.2,1063.7,324.1
80,0,0.848,1128.2,136.2,1241.5,302.6
80,0,0.682,1099.1,160.7,1242.0,250.5
81,2,0.903,958.8,166.1,1054.1,324.6
81,0,0.870,1120.8,138.5,1241.3,307.0
81,0,0.603,1094.7,162.9,1242.0,248.8
81,2,0.456,0.1,213.3,34.0,283.7
82,2,0.901,956.3,167.6,1044.4,321.9
82,0,0.881,1110.5,136.2,1242.0,309.9
82,0,0.512,1093.6,136.3,1242.0,254.7
83,0,0.889,1102.7,129.0,1241.4,312.3
83,2,0.879,944.4,166.2,1037.5,318.9
83,0,0.540,1084.6,163.8,1235.6,246.1
84,0,0.905,1092.5,130.5,1241.7,314.3
84,2,0.893,937.5,165.0,1028.7,314.3
84,0,0.403,1080.2,162.8,1211.1,243.2
85,0,0.915,1086.9,127.2,1241.9,318.8
85,2,0.892,930.7,164.9,1015.6,307.6
85,0,0.340,1075.0,162.5,1201.2,242.6
86,0,0.907,1077.3,129.9,1242.0,323.4
86,2,0.865,928.1,169.6,1006.1,302.9
86,0,0.558,1062.7,161.6,1179.2,241.9
86,0,0.409,1064.8,148.9,1223.3,244.9
87,0,0.898,1072.5,127.9,1242.0,328.9
87,2,0.870,919.9,172.1,995.6,305.9
87,0,0.579,1054.8,146.4,1179.3,240.9
88,0,0.900,1064.6,125.3,1242.0,331.9
88,2,0.873,913.0,173.7,985.0,306.4
88,0,0.676,1042.1,166.1,1147.5,239.5
89,2,0.888,905.1,171.4,977.3,301.8
89,0,0.887,1061.7,124.9,1241.3,334.8
89,0,0.647,1033.0,165.4,1130.8,235.5
90,0,0.899,1055.5,124.5,1241.4,341.0
90,2,0.872,898.3,171.5,968.2,297.1
90,0,0.754,1021.5,165.5,1118.6,232.6
91,0,0.906,1046.0,121.7,1240.9,357.2
91,2,0.900,890.6,172.8,960.5,296.3
91,0,0.695,1010.1,166.0,1096.2,231.9
92,0,0.916,1037.6,123.9,1242.0,359.1
92,2,0.914,882.4,167.5,950.6,298.2
92,0,0.756,997.4,168.9,1071.2,230.9
93,0,0.918,1030.7,112.5,1242.0,367.5
93,2,0.882,874.9,173.7,944.6,294.7
93,0,0.762,983.3,168.1,1048.6,228.7
94,0,0.907,1023.2,110.9,1241.5,372.1
94,2,0.847,868.2,168.8,936.5,293.2
94,0,0.818,970.6,168.1,1027.6,226.3
94,2,0.391,0.0,175.2,164.2,336.6
95,0,0.931,1014.2,112.1,1241.5,373.5
95,2,0.846,0.0,171.8,101.5,351.7
95,2,0.827,862.4,167.3,931.7,290.3
95,0,0.818,957.5,169.3,1017.8,226.8
95,0,0.379,82.6,182.3,170.2,208.8
96,0,0.943,1004.8,114.3,1241.5,373.6
96,2,0.896,857.1,168.0,924.3,291.9
96,0,0.761,942.5,170.6,1002.8,227.9
96,0,0.617,50.2,181.3,137.3,208.2
96,2,0.277,119.0,169.0,150.9,216.8
97,0,0.935,998.9,116.1,1241.4,373.7
97,2,0.853,848.8,172.8,917.4,291.8
97,0,0.835,925.0,173.4,983.4,228.8
97,0,0.680,14.0,181.3,96.2,207.3
97,0,0.403,0.0,175.7,32.6,207.2
98,0,0.928,990.2,114.2,1241.6,373.7
98,2,0.894,842.3,173.4,912.2,291.0
98,0,0.845,909.2,174.0,965.8,227.9
98,0,0.485,0.2,180.1,61.4,208.4
98,1,0.326,421.4,171.0,464.2,289.9
99,0,0.920,977.3,103.7,1241.4,373.4
99,2,0.884,836.4,170.5,903.6,289.4
99,0,0.808,886.6,174.0,948.1,226.9
99,1,0.531,389.8,169.6,434.1,299.6
99,0,0.338,0.0,179.9,22.7,210.2
100,0,0.921,971.6,101.5,1241.6,373.1
100,2,0.884,831.6,169.5,898.1,286.5
100,0,0.792,873.3,172.8,929.7,226.5
101,2,0.929,827.8,169.8,893.9,282.7
101,0,0.906,966.1,93.3,1242.0,373.2
101,0,0.735,862.9,171.8,913.2,223.3
102,2,0.936,823.1,169.5,890.5,282.2
102,0,0.899,961.6,89.9,1241.8,373.5
102,0,0.353,937.4,184.9,1015.3,228.6
102,0,0.348,840.1,171.2,895.6,221.8
103,0,0.905,951.2,92.7,1241.6,372.8
103,2,0.903,820.1,167.4,887.0,280.7
103,0,0.250,0.0,174.2,24.9,203.5
104,0,0.895,954.4,90.7,1241.5,373.2
104,2,0.888,818.4,170.8,883.2,280.4
104,0,0.698,812.0,171.1,869.3,219.3
104,1,0.553,159.6,152.1,241.0,349.4
104,0,0.533,938.5,186.7,1022.4,238.1
104,0,0.426,904.8,186.2,979.0,228.5
105,2,0.907,813.3,172.2,879.8,282.4
105,0,0.896,954.9,88.5,1242.0,373.5
105,0,0.758,794.7,171.3,845.4,219.0
105,1,0.701,64.3,154.4,211.8,372.1
105,0,0.648,924.4,185.6,1023.7,240.2
105,0,0.553,888.8,186.8,960.2,229.3
105,1,0.365,88.3,152.7,178.5,362.7
106,0,0.911,957.8,87.7,1242.0,373.5
106,2,0.899,811.0,173.2,876.8,285.1
106,0,0.830,777.5,171.4,828.1,219.9
106,1,0.789,0.0,150.8,125.8,373.8
106,0,0.681,910.9,185.8,1013.9,240.5
106,0,0.602,873.8,186.8,939.7,229.5
107,0,0.915,966.1,88.7,1242.0,373.2
107,2,0.891,806.5,174.6,871.3,283.3
107,0,0.839,760.5,172.1,809.7,219.8
107,0,0.641,897.6,187.0,993.5,242.7
107,0,0.498,859.3,187.1,923.9,230.6
108,0,0.899,975.2,87.6,1241.9,373.1
108,0,0.892,744.0,172.3,793.7,219.4
108,2,0.889,803.4,175.2,869.5,282.9
108,0,0.830,885.1,186.6,991.0,244.2
108,0,0.503,845.9,186.8,914.1,232.1
109,0,0.928,989.7,86.5,1241.9,372.9
109,0,0.900,728.0,171.9,776.6,218.8
109,2,0.888,803.4,176.1,867.9,284.1
109,0,0.816,873.8,186.6,980.4,243.8
109,0,0.509,829.1,186.4,904.6,232.4
109,0,0.275,799.0,182.4,862.5,221.7
110,0,0.920,1007.8,82.4,1241.1,372.9
110,2,0.913,798.8,174.7,863.9,284.7
110,0,0.872,712.2,171.0,759.4,216.9
110,0,0.859,861.7,185.2,967.9,243.6
110,0,0.620,784.6,180.9,847.6,219.8
110,0,0.427,811.3,185.7,889.1,231.6
111,2,0.930,794.2,172.7,854.4,281.4
111,0,0.902,1030.0,73.3,1242.0,372.7
111,0,0.880,696.9,170.1,743.7,215.6
111,0,0.821,851.2,184.5,956.9,243.4
111,0,0.654,770.6,181.0,830.3,220.2
111,0,0.444,808.6,185.3,877.2,229.6
112,2,0.953,789.7,173.4,850.6,278.5
112,0,0.907,1069.5,70.9,1242.0,373.1
112,0,0.870,680.1,168.7,727.5,214.5
112,0,0.861,840.7,184.2,948.0,244.0
112,0,0.652,756.2,180.1,814.8,218.9
112,0,0.297,0.4,177.5,254.7,273.0
113,2,0.887,783.4,172.4,843.4,279.4
113,0,0.885,829.7,183.6,937.7,244.5
113,0,0.882,1108.8,74.9,1242.0,373.4
113,0,0.879,664.9,168.9,711.9,213.2
113,0,0.738,742.4,179.4,800.4,219.7
113,0,0.734,0.9,178.0,240.6,278.2
114,2,0.922,776.3,173.7,836.8,279.2
114,0,0.886,650.7,168.6,695.9,212.6
114,0,0.867,821.9,184.0,931.9,246.6
114,0,0.828,0.0,177.7,226.6,288.8
114,0,0.707,730.9,179.3,789.3,219.3
114,0,0.391,1149.7,82.7,1241.6,373.2
115,2,0.897,774.5,174.5,828.0,277.5
115,0,0.893,637.1,168.9,683.1,212.0
115,0,0.887,812.7,184.2,922.6,248.0
115,0,0.849,0.1,180.0,208.0,299.0
115,0,0.743,719.0,179.5,779.4,220.2
115,0,0.527,756.2,178.2,833.8,235.1
115,0,0.457,1191.4,193.2,1241.8,373.7
116,2,0.905,763.1,175.3,821.2,277.2
116,0,0.899,804.2,184.9,916.9,251.3
116,0,0.819,622.8,169.6,668.6,212.5
116,0,0.763,707.8,179.8,766.8,221.1
116,0,0.634,745.9,181.5,824.8,236.6
116,0,0.450,0.0,174.0,197.5,310.1
117,0,0.899,795.7,185.8,908.5,254.0
117,2,0.893,752.4,175.8,812.0,279.4
117,0,0.846,608.6,170.1,653.3,213.3
117,0,0.810,694.9,181.3,755.7,222.7
117,0,0.626,736.2,180.5,813.7,238.3
117,0,0.384,0.0,177.3,173.1,333.8
118,0,0.894,788.0,187.4,902.9,257.3
118,2,0.831,747.0,179.9,802.2,283.5
118,0,0.817,594.0,171.0,638.6,213.5
118,0,0.809,682.5,181.5,745.4,224.4
118,0,0.710,724.3,182.9,804.5,241.5
118,0,0.273,0.2,180.0,144.4,337.7
119,0,0.913,779.7,187.2,896.3,260.3
119,0,0.880,670.3,181.2,736.2,224.8
119,0,0.872,579.9,171.5,623.4,213.1
119,2,0.866,731.4,179.1,786.9,283.2
119,0,0.676,0.2,174.9,121.9,361.5
119,0,0.568,712.5,183.4,801.2,241.5
119,0,0.559,454.3,180.4,516.4,229.9
119,2,0.311,715.2,181.8,789.3,253.7
120,0,0.920,770.7,188.1,890.9,261.8
120,2,0.908,716.9,178.4,772.4,282.7
120,0,0.801,657.8,181.5,723.0,225.6
120,0,0.799,565.5,170.9,608.8,212.6
120,0,0.700,0.0,170.9,87.0,370.0
120,0,0.408,700.6,183.8,792.4,242.7
120,0,0.328,434.1,180.3,502.2,232.2
120,0,0.272,633.5,183.6,690.5,218.0
121,0,0.917,762.1,188.2,883.6,263.9
121,2,0.905,699.0,179.5,756.7,278.4
121,0,0.863,549.4,170.7,592.2,212.8
121,0,0.825,644.6,181.6,710.5,226.7
121,0,0.564,417.3,180.5,484.3,232.6
121,0,0.552,620.8,184.1,678.7,220.0
121,0,0.476,686.8,187.2,786.1,245.1
121,0,0.412,0.5,162.6,39.9,370.7
121,0,0.316,605.6,183.1,647.2,213.2
122,2,0.934,685.3,177.3,740.8,277.0
122,0,0.901,752.5,188.5,876.4,267.6
122,0,0.860,534.9,170.4,576.5,211.8
122,0,0.842,632.0,181.0,700.6,227.6
122,0,0.682,678.1,187.6,779.6,246.1
122,0,0.655,393.2,178.7,468.3,235.9
122,0,0.483,607.4,183.3,660.1,219.1
122,0,0.358,590.6,182.4,634.6,212.9
123,0,0.912,745.7,188.0,871.4,270.7
123,0,0.898,518.6,170.5,561.0,211.7
123,2,0.855,667.4,176.9,725.5,277.4
123,0,0.825,618.1,180.5,689.6,227.9
123,0,0.742,666.1,187.5,773.6,248.8
123,0,0.511,592.9,182.8,648.7,219.5
123,0,0.438,372.2,178.2,451.4,237.3
123,0,0.363,578.0,182.0,623.9,212.9
124,0,0.906,737.7,187.2,865.0,273.4
124,0,0.900,606.1,179.6,676.3,228.3
124,0,0.888,503.7,170.2,544.7,211.5
124,2,0.870,650.9,175.9,708.1,276.6
124,0,0.803,652.8,186.6,763.3,250.8
124,0,0.694,578.7,182.1,642.7,220.4
124,0,0.608,349.8,179.1,432.1,239.3
124,0,0.436,377.2,175.8,444.3,227.1
124,0,0.370,564.2,182.0,608.6,213.3
125,0,0.918,728.4,184.7,857.7,275.4
125,2,0.908,631.6,173.2,688.4,272.7
125,0,0.907,592.6,178.8,663.6,229.0
125,0,0.900,487.0,170.3,528.4,211.6
125,0,0.879,324.6,180.7,414.5,242.2
125,0,0.874,639.6,185.7,748.5,251.5
125,0,0.682,551.9,181.0,596.2,214.0
125,0,0.578,563.6,181.2,627.6,219.9
125,0,0.509,360.3,177.4,425.5,228.3
126,0,0.939,720.5,184.0,852.5,277.3
126,0,0.909,630.2,185.2,741.4,252.4
126,0,0.893,298.7,180.4,396.2,244.2
126,0,0.884,471.0,170.4,512.9,211.1
126,2,0.865,610.1,174.6,667.2,271.7
126,0,0.851,579.6,178.6,650.6,228.8
126,0,0.738,552.2,180.2,616.3,220.6
126,0,0.737,536.7,181.3,583.4,214.7
126,0,0.601,338.7,177.2,409.4,232.5
127,0,0.917,714.1,182.3,849.8,281.4
127,0,0.894,457.0,170.3,497.5,211.0
127,0,0.893,617.4,184.5,730.9,253.7
127,0,0.879,275.4,182.6,374.6,250.9
127,2,0.824,594.4,174.2,650.8,273.9
127,0,0.769,565.8,176.8,642.0,230.3
127,0,0.704,537.7,178.9,606.7,221.4
127,0,0.633,522.3,179.5,570.8,214.7
127,0,0.508,315.0,178.4,391.6,234.0
128,0,0.902,709.7,181.4,849.8,285.7
128,0,0.896,445.5,170.4,485.6,210.5
128,0,0.896,608.8,183.9,731.0,257.4
128,0,0.896,252.0,184.0,357.6,253.8
128,2,0.806,576.6,176.7,635.3,272.6
128,0,0.775,528.7,180.8,593.8,221.9
128,0,0.753,556.2,178.9,633.5,231.6
128,0,0.701,513.2,181.7,561.6,215.7
128,0,0.657,302.2,179.8,376.1,236.0
128,0,0.431,501.4,180.8,543.8,211.9
129,0,0.914,706.9,182.3,853.6,290.7
129,0,0.909,231.0,186.3,342.9,259.8
129,0,0.908,436.6,172.5,476.3,211.4
129,0,0.902,603.6,184.4,731.9,260.8
129,2,0.823,557.2,176.3,618.2,274.2
129,0,0.814,520.8,181.6,591.7,225.6
129,0,0.752,285.6,180.1,365.3,240.7
129,0,0.673,505.5,182.8,554.5,218.6
129,0,0.660,548.8,178.7,625.8,235.1
129,0,0.396,546.1,180.1,600.1,229.7
129,0,0.269,493.8,181.8,537.5,212.8
130,0,0.947,706.0,180.8,857.4,295.4
130,2,0.907,542.5,177.5,600.1,273.9
130,0,0.907,599.6,185.5,727.5,264.1
130,0,0.884,428.3,174.1,468.0,214.6
130,0,0.878,210.9,190.8,328.5,267.8
130,0,0.851,269.7,182.2,352.9,245.9
130,0,0.690,542.1,179.7,622.0,234.4
130,0,0.629,515.3,183.5,584.5,228.4
130,0,0.613,498.8,183.8,548.3,220.3
130,0,0.369,488.6,183.5,535.7,215.7
131,0,0.949,711.7,182.8,868.0,304.2
131,2,0.935,531.7,177.5,587.0,273.0
131,0,0.930,189.5,194.6,319.3,274.7
131,0,0.901,596.3,186.3,727.9,268.4
131,0,0.888,423.0,175.2,461.7,215.5
131,0,0.846,256.2,188.5,341.6,252.0
131,0,0.759,495.3,186.1,541.5,221.7
131,0,0.713,536.1,180.5,619.1,235.2
131,0,0.695,510.4,184.0,577.7,228.7
131,0,0.405,484.7,185.3,530.5,217.3
131,0,0.274,290.4,186.8,349.7,235.8
132,0,0.940,170.7,198.1,307.6,280.3
132,0,0.915,720.0,183.3,882.5,313.2
132,0,0.909,246.5,190.0,335.6,255.7
132,0,0.906,598.1,187.8,733.0,275.4
132,2,0.889,521.6,178.3,579.9,277.2
132,0,0.879,420.5,178.3,458.3,217.0
132,0,0.831,532.0,180.7,621.1,241.4
132,0,0.750,493.3,186.7,543.0,224.6
132,0,0.595,288.6,190.7,346.0,237.7
132,0,0.495,508.6,184.3,578.8,232.2
132,0,0.426,482.4,186.8,529.1,220.2
132,1,0.260,650.4,170.9,667.7,223.4
133,0,0.946,729.4,183.4,898.0,321.5
133,2,0.929,510.0,179.5,572.2,277.5
133,0,0.922,235.2,190.3,327.5,259.2
133,0,0.920,154.1,199.7,298.5,288.2
133,0,0.914,597.4,188.2,742.1,279.6
133,0,0.909,419.4,179.5,457.4,218.0
133,0,0.867,539.6,181.0,623.0,244.0
133,0,0.715,278.0,192.0,341.4,241.5
133,0,0.709,492.9,187.1,546.3,227.0
133,0,0.408,482.8,186.9,530.4,220.8
133,1,0.328,658.5,171.9,672.2,222.0
133,0,0.278,506.9,184.7,578.7,234.2
134,2,0.954,507.7,177.6,565.9,274.8
134,0,0.946,136.1,198.4,293.1,290.3
134,0,0.932,600.6,186.3,751.4,283.8
134,0,0.916,420.9,177.4,459.5,215.4
134,0,0.912,225.3,188.2,325.2,259.5
134,0,0.903,742.3,180.5,918.4,330.4
134,0,0.857,536.5,179.9,625.6,245.0
